scenario,wind_u,c_spread,peak_C,seed,tau_s,v_spread,exposed,miss,miss_rate,dir_err,speed_err,n_confirmed,t_max,dt
S2a_10,15.0,0.1,300.0,14,6.352,1.5,15,0,0.0,6.63364292012753,11.770189958171562,14,64.3,0.1
S2a_10,15.0,0.1,300.0,15,6.352,1.5,15,0,0.0,7.454500823566327,3.5991341427750476,13,64.3,0.1
S2a_10,15.0,0.1,500.0,1,6.352,1.5,15,0,0.0,1.6945797168540977,6.09878023495766,13,64.3,0.1
S2a_10,15.0,0.1,500.0,2,6.352,1.5,15,0,0.0,1.1642751838793235,11.942299034152065,14,64.3,0.1
S2a_10,15.0,0.1,500.0,3,6.352,1.5,15,0,0.0,1.7863881544853089,10.336536257912687,13,64.3,0.1
S2a_10,15.0,0.1,500.0,4,6.352,1.5,15,0,0.0,5.048329711769471,15.648264472865195,14,64.3,0.1
S2a_10,15.0,0.1,500.0,5,6.352,1.5,15,0,0.0,4.198403475510329,5.83954455858516,13,64.3,0.1
S2a_10,15.0,0.1,500.0,6,6.352,1.5,15,0,0.0,1.018114689561448,25.185961031446464,13,64.3,0.1
S2a_10,15.0,0.1,500.0,7,6.352,1.5,15,0,0.0,14.11822671853655,14.625688846014931,14,64.3,0.1
S2a_10,15.0,0.1,500.0,8,6.352,1.5,15,0,0.0,0.3311984612201949,10.093040410442589,13,64.3,0.1
S2a_10,15.0,0.1,500.0,9,6.352,1.5,15,0,0.0,5.678769251094721,32.92377813881171,13,64.3,0.1
S2a_10,15.0,0.1,500.0,10,6.352,1.5,15,0,0.0,8.79308788913775,15.304662221896548,13,64.3,0.1
S2a_10,15.0,0.1,500.0,11,6.352,1.5,15,0,0.0,0.11162816919436329,22.123884241218704,13,64.3,0.1
S2a_10,15.0,0.1,500.0,12,6.352,1.5,15,0,0.0,1.653043676857759,8.423200498729733,13,64.3,0.1
S2a_10,15.0,0.1,500.0,13,6.352,1.5,15,0,0.0,4.417332994515442,19.137890997902886,13,64.3,0.1
S2a_10,15.0,0.1,500.0,14,6.352,1.5,15,0,0.0,9.934316982279224,21.16588894562598,13,64.3,0.1
S2a_10,15.0,0.1,500.0,15,6.352,1.5,15,0,0.0,8.345798127975772,5.766822782578526,13,64.3,0.1
S2a_10,15.0,0.15,150.0,1,6.352,2.25,15,4,26.666666666666668,3.1369693799863976,-10.410967113417355,11,52.6,0.1
S2a_10,15.0,0.15,150.0,2,6.352,2.25,15,6,40.0,6.505059611763577,1.2307449857070552,9,52.6,0.1
S2a_10,15.0,0.15,150.0,3,6.352,2.25,15,6,40.0,2.9542751724551004,-5.893926801958907,9,52.6,0.1
S2a_10,15.0,0.15,150.0,4,6.352,2.25,15,5,33.33333333333333,10.411276735386558,0.24393970585959343,10,52.6,0.1
S2a_10,15.0,0.15,150.0,5,6.352,2.25,15,5,33.33333333333333,0.18372602495323045,-2.933798691853519,10,52.6,0.1
S2a_10,15.0,0.15,150.0,6,6.352,2.25,15,7,46.666666666666664,9.12387050513451,7.087274797985543,8,52.6,0.1
S2a_10,15.0,0.15,150.0,7,6.352,2.25,15,4,26.666666666666668,20.05549305598675,2.5641025641025155,11,52.6,0.1
S2a_10,15.0,0.15,150.0,8,6.352,2.25,15,6,40.0,3.144591326223176,-2.6426768137060463,9,52.6,0.1
S2a_10,15.0,0.15,150.0,9,6.352,2.25,15,7,46.666666666666664,7.89085268884969,-12.938510167657638,8,52.6,0.1
S2a_10,15.0,0.15,150.0,10,6.352,2.25,15,5,33.33333333333333,12.16521066147638,-3.569692965820713,10,52.6,0.1
S2a_10,15.0,0.15,150.0,11,6.352,2.25,15,6,40.0,3.07044828861088,1.166989690218815,9,52.6,0.1
S2a_10,15.0,0.15,150.0,12,6.352,2.25,15,6,40.0,6.670095645929775,-8.594825301753142,9,52.6,0.1
S2a_10,15.0,0.15,150.0,13,6.352,2.25,15,6,40.0,9.42260503093062,-6.629684697926802,9,52.6,0.1
S2a_10,15.0,0.15,150.0,14,6.352,2.25,15,6,40.0,5.6239638305644055,-11.320933736284228,9,52.6,0.1
S2a_10,15.0,0.15,150.0,15,6.352,2.25,15,8,53.333333333333336,9.794033027828414,-6.448296005752338,7,52.6,0.1
S2a_10,15.0,0.15,300.0,1,6.352,2.25,15,0,0.0,3.4745671700417327,1.8906379023926136,12,52.6,0.1
S2a_10,15.0,0.15,300.0,2,6.352,2.25,15,0,0.0,1.3890823427316397,-3.105901383049827,12,52.6,0.1
S2a_10,15.0,0.15,300.0,3,6.352,2.25,15,0,0.0,6.622831191597095,2.8075112662996955,12,52.6,0.1
S2a_10,15.0,0.15,300.0,4,6.352,2.25,15,0,0.0,6.028826398886511,10.796097819071687,13,52.6,0.1
S2a_10,15.0,0.15,300.0,5,6.352,2.25,15,0,0.0,5.4199946222240145,5.69111193323584,12,52.6,0.1
S2a_10,15.0,0.15,300.0,6,6.352,2.25,15,0,0.0,0.8411977240361671,15.325737887861854,12,52.6,0.1
S2a_10,15.0,0.15,300.0,7,6.352,2.25,15,0,0.0,15.994767802256016,6.64427372019792,13,52.6,0.1
S2a_10,15.0,0.15,300.0,8,6.352,2.25,15,0,0.0,4.4360816991895025,4.640126385823448,12,52.6,0.1
S2a_10,15.0,0.15,300.0,9,6.352,2.25,15,0,0.0,9.761222641818389,5.528781770774138,12,52.6,0.1
S2a_10,15.0,0.15,300.0,10,6.352,2.25,15,0,0.0,9.236594884358322,7.218763681763561,13,52.6,0.1
S2a_10,15.0,0.15,300.0,11,6.352,2.25,15,0,0.0,1.4835118699881416,4.130152501838522,12,52.6,0.1
S2a_10,15.0,0.15,300.0,12,6.352,2.25,15,0,0.0,1.1792165141472115,0.3417037366460226,12,52.6,0.1
S2a_10,15.0,0.15,300.0,13,6.352,2.25,15,0,0.0,6.732202463570977,0.9059131525554894,13,52.6,0.1
S2a_10,15.0,0.15,300.0,14,6.352,2.25,15,0,0.0,12.553403617879171,8.636600635951197,12,52.6,0.1
S2a_10,15.0,0.15,300.0,15,6.352,2.25,15,0,0.0,7.312735217806214,5.303938250853493,13,52.6,0.1
S2a_10,15.0,0.15,500.0,1,6.352,2.25,15,0,0.0,5.359465256519188,5.63377447967793,12,52.6,0.1
S2a_10,15.0,0.15,500.0,2,6.352,2.25,15,0,0.0,3.15229032667232,1.302104881987217,12,52.6,0.1
S2a_10,15.0,0.15,500.0,3,6.352,2.25,15,0,0.0,5.321143961076015,5.690135772144858,12,52.6,0.1
S2a_10,15.0,0.15,500.0,4,6.352,2.25,15,0,0.0,3.734702745215909,19.007305320303402,13,52.6,0.1
S2a_10,15.0,0.15,500.0,5,6.352,2.25,15,0,0.0,4.707883965843314,6.793184740491734,13,52.6,0.1
S2a_10,15.0,0.15,500.0,6,6.352,2.25,15,0,0.0,3.407565704296048,20.11981120157758,12,52.6,0.1
S2a_10,15.0,0.15,500.0,7,6.352,2.25,15,0,0.0,16.52126118843285,6.049473093623606,13,52.6,0.1
S2a_10,15.0,0.15,500.0,8,6.352,2.25,15,0,0.0,3.270031817583987,9.647403613209606,12,52.6,0.1
S2a_10,15.0,0.15,500.0,9,6.352,2.25,15,0,0.0,8.683976610756538,-0.2554676985877672,13,52.6,0.1
S2a_10,15.0,0.15,500.0,10,6.352,2.25,15,0,0.0,8.25772735641317,15.994666107915615,13,52.6,0.1
S2a_10,15.0,0.15,500.0,11,6.352,2.25,15,0,0.0,0.540363955868184,10.051707529041526,12,52.6,0.1
S2a_10,15.0,0.15,500.0,12,6.352,2.25,15,0,0.0,3.418763670865987,1.7306701331665133,12,52.6,0.1
S2a_10,15.0,0.15,500.0,13,6.352,2.25,15,0,0.0,4.8488154969941695,5.790124205728632,13,52.6,0.1
S2a_10,15.0,0.15,500.0,14,6.352,2.25,15,0,0.0,15.551742030308105,15.588177159983097,12,52.6,0.1
S2a_10,15.0,0.15,500.0,15,6.352,2.25,15,0,0.0,8.21078748576006,13.925961261255143,12,52.6,0.1
S7_worst,0.1,0.05,150.0,1,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,150.0,2,77.792,0.005,15,0,0.0,,,11,10819.0,0.2705
S7_worst,0.1,0.05,150.0,3,77.792,0.005,15,0,0.0,,,10,10819.0,0.2705
S7_worst,0.1,0.05,150.0,4,77.792,0.005,15,0,0.0,,,10,10819.0,0.2705
S7_worst,0.1,0.05,150.0,5,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,150.0,6,77.792,0.005,15,0,0.0,,,14,10819.0,0.2705
S7_worst,0.1,0.05,150.0,7,77.792,0.005,15,0,0.0,,,10,10819.0,0.2705
S7_worst,0.1,0.05,150.0,8,77.792,0.005,15,0,0.0,,,11,10819.0,0.2705
S7_worst,0.1,0.05,150.0,9,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,150.0,10,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,150.0,11,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,150.0,12,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,150.0,13,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,150.0,14,77.792,0.005,15,0,0.0,,,11,10819.0,0.2705
S7_worst,0.1,0.05,150.0,15,77.792,0.005,15,0,0.0,,,9,10819.0,0.2705
S7_worst,0.1,0.05,300.0,1,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,300.0,2,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,300.0,3,77.792,0.005,15,0,0.0,,,10,10819.0,0.2705
S7_worst,0.1,0.05,300.0,4,77.792,0.005,15,0,0.0,,,11,10819.0,0.2705
S7_worst,0.1,0.05,300.0,5,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,300.0,6,77.792,0.005,15,0,0.0,,,14,10819.0,0.2705
S7_worst,0.1,0.05,300.0,7,77.792,0.005,15,0,0.0,,,11,10819.0,0.2705
S7_worst,0.1,0.05,300.0,8,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,300.0,9,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,300.0,10,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,300.0,11,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,300.0,12,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,300.0,13,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,300.0,14,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,300.0,15,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,500.0,1,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,500.0,2,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,500.0,3,77.792,0.005,15,0,0.0,,,10,10819.0,0.2705
S7_worst,0.1,0.05,500.0,4,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,500.0,5,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,500.0,6,77.792,0.005,15,0,0.0,,,14,10819.0,0.2705
S7_worst,0.1,0.05,500.0,7,77.792,0.005,15,0,0.0,,,11,10819.0,0.2705
S7_worst,0.1,0.05,500.0,8,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,500.0,9,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,500.0,10,77.792,0.005,15,0,0.0,,,14,10819.0,0.2705
S7_worst,0.1,0.05,500.0,11,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,500.0,12,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,500.0,13,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.05,500.0,14,77.792,0.005,15,0,0.0,,,12,10819.0,0.2705
S7_worst,0.1,0.05,500.0,15,77.792,0.005,15,0,0.0,,,13,10819.0,0.2705
S7_worst,0.1,0.1,150.0,1,77.792,0.01,15,0,0.0,,,10,5531.2,0.1383
S7_worst,0.1,0.1,150.0,2,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,150.0,3,77.792,0.01,15,0,0.0,,,11,5531.2,0.1383
S7_worst,0.1,0.1,150.0,4,77.792,0.01,15,0,0.0,,,13,5531.2,0.1383
S7_worst,0.1,0.1,150.0,5,77.792,0.01,15,0,0.0,,,10,5531.2,0.1383
S7_worst,0.1,0.1,150.0,6,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,150.0,7,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,150.0,8,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,150.0,9,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,150.0,10,77.792,0.01,15,0,0.0,,,11,5531.2,0.1383
S7_worst,0.1,0.1,150.0,11,77.792,0.01,15,0,0.0,,,11,5531.2,0.1383
S7_worst,0.1,0.1,150.0,12,77.792,0.01,15,0,0.0,,,11,5531.2,0.1383
S7_worst,0.1,0.1,150.0,13,77.792,0.01,15,0,0.0,,,11,5531.2,0.1383
S7_worst,0.1,0.1,150.0,14,77.792,0.01,15,0,0.0,,,11,5531.2,0.1383
S7_worst,0.1,0.1,150.0,15,77.792,0.01,15,0,0.0,,,10,5531.2,0.1383
S7_worst,0.1,0.1,300.0,1,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,300.0,2,77.792,0.01,15,0,0.0,,,13,5531.2,0.1383
S7_worst,0.1,0.1,300.0,3,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,300.0,4,77.792,0.01,15,0,0.0,,,13,5531.2,0.1383
S7_worst,0.1,0.1,300.0,5,77.792,0.01,15,0,0.0,,,11,5531.2,0.1383
S7_worst,0.1,0.1,300.0,6,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,300.0,7,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,300.0,8,77.792,0.01,15,0,0.0,,,13,5531.2,0.1383
S7_worst,0.1,0.1,300.0,9,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,300.0,10,77.792,0.01,15,0,0.0,,,14,5531.2,0.1383
S7_worst,0.1,0.1,300.0,11,77.792,0.01,15,0,0.0,,,13,5531.2,0.1383
S7_worst,0.1,0.1,300.0,12,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,300.0,13,77.792,0.01,15,0,0.0,,,13,5531.2,0.1383
S7_worst,0.1,0.1,300.0,14,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,300.0,15,77.792,0.01,15,0,0.0,,,10,5531.2,0.1383
S7_worst,0.1,0.1,500.0,1,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,500.0,2,77.792,0.01,15,0,0.0,,,14,5531.2,0.1383
S7_worst,0.1,0.1,500.0,3,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,500.0,4,77.792,0.01,15,0,0.0,,,14,5531.2,0.1383
S7_worst,0.1,0.1,500.0,5,77.792,0.01,15,0,0.0,,,11,5531.2,0.1383
S7_worst,0.1,0.1,500.0,6,77.792,0.01,15,0,0.0,,,14,5531.2,0.1383
S7_worst,0.1,0.1,500.0,7,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,500.0,8,77.792,0.01,15,0,0.0,,,14,5531.2,0.1383
S7_worst,0.1,0.1,500.0,9,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,500.0,10,77.792,0.01,15,0,0.0,,,13,5531.2,0.1383
S7_worst,0.1,0.1,500.0,11,77.792,0.01,15,0,0.0,,,14,5531.2,0.1383
S7_worst,0.1,0.1,500.0,12,77.792,0.01,15,0,0.0,,,13,5531.2,0.1383
S7_worst,0.1,0.1,500.0,13,77.792,0.01,15,0,0.0,,,14,5531.2,0.1383
S7_worst,0.1,0.1,500.0,14,77.792,0.01,15,0,0.0,,,12,5531.2,0.1383
S7_worst,0.1,0.1,500.0,15,77.792,0.01,15,0,0.0,,,10,5531.2,0.1383
S7_worst,0.1,0.15,150.0,1,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,2,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,3,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,4,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,5,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,6,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,7,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,8,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,9,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,10,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,11,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,12,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,13,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,14,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,150.0,15,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,1,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,2,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,3,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,4,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,5,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,6,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,7,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,8,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,9,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,10,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,11,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,12,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,13,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,14,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,300.0,15,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,1,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,2,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,3,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,4,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,5,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,6,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,7,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,8,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,9,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,10,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,11,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,12,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,13,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,14,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.1,0.15,500.0,15,77.792,0.015,15,0,0.0,,,14,3768.6,0.1
S7_worst,0.5,0.05,150.0,1,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,2,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,3,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,4,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,5,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,6,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,7,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,8,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,9,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,10,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,11,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,12,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,13,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,14,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,150.0,15,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,1,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,2,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,3,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,4,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,5,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,6,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,7,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,8,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,9,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,10,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,11,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,12,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,13,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,14,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,300.0,15,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,1,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,2,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,3,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,4,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,5,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,6,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,7,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,8,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,9,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,10,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,11,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,12,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,13,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,14,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.05,500.0,15,34.79,0.025,15,0,0.0,,,14,2229.5,0.1
S7_worst,0.5,0.1,150.0,1,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,2,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,3,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,4,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,5,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,6,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,7,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,8,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,9,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,10,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,11,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,12,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,13,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,14,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,150.0,15,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,300.0,1,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,300.0,2,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,300.0,3,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,300.0,4,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,300.0,5,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,300.0,6,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
S7_worst,0.5,0.1,300.0,7,34.79,0.05,15,0,0.0,,,14,1171.9,0.1
