dir_index,origin_deg,origin_x,origin_y,truth_center_deg,rep,sigma_s,dir_global_deg,err_deg,n_local,fake
0,0.0,0.8024,0.3015,180.0,83,12.13,179.96381280606172,0.03618719393830361,16,1
0,0.0,0.8024,0.3015,180.0,84,12.13,179.71411343980984,0.28588656019019254,16,1
0,0.0,0.8024,0.3015,180.0,85,12.13,179.4424428567874,0.5575571432125912,16,1
0,0.0,0.8024,0.3015,180.0,86,12.13,180.08046453846757,0.08046453846756663,16,1
0,0.0,0.8024,0.3015,180.0,87,12.13,179.73279275163145,0.2672072483685497,16,1
0,0.0,0.8024,0.3015,180.0,88,12.13,179.90767317486822,0.0923268251317495,16,1
0,0.0,0.8024,0.3015,180.0,89,12.13,180.3644913725398,0.36449137253978847,16,1
0,0.0,0.8024,0.3015,180.0,90,12.13,180.47407957522688,0.47407957522688093,16,1
0,0.0,0.8024,0.3015,180.0,91,12.13,180.84605847024898,0.8460584702489768,16,1
0,0.0,0.8024,0.3015,180.0,92,12.13,179.9924472283854,0.007552771614598441,16,1
0,0.0,0.8024,0.3015,180.0,93,12.13,180.20040222322254,0.20040222322253953,16,1
0,0.0,0.8024,0.3015,180.0,94,12.13,179.23734590640174,0.7626540935982575,16,1
0,0.0,0.8024,0.3015,180.0,95,12.13,179.43536468542786,0.564635314572115,16,1
0,0.0,0.8024,0.3015,180.0,96,12.13,178.81193694515272,1.1880630548472482,16,1
0,0.0,0.8024,0.3015,180.0,97,12.13,179.86753543314268,0.13246456685732255,16,1
0,0.0,0.8024,0.3015,180.0,98,12.13,179.48084389742567,0.5191561025743567,16,1
0,0.0,0.8024,0.3015,180.0,99,12.13,180.33067992382513,0.3306799238251301,16,1
0,0.0,0.8024,0.3015,180.0,100,12.13,179.05401824395457,0.9459817560453985,16,1
0,0.0,0.8024,0.3015,180.0,101,12.13,179.8549574153192,0.14504258468082298,16,1
0,0.0,0.8024,0.3015,180.0,102,12.13,179.3512577372624,0.6487422627376418,16,1
0,0.0,0.8024,0.3015,180.0,103,12.13,179.39364321699261,0.6063567830074135,16,1
0,0.0,0.8024,0.3015,180.0,104,12.13,179.73392577646803,0.2660742235319731,16,1
0,0.0,0.8024,0.3015,180.0,105,12.13,180.1809607328496,0.18096073284959857,16,1
0,0.0,0.8024,0.3015,180.0,106,12.13,179.35643670082334,0.6435632991766624,16,1
0,0.0,0.8024,0.3015,180.0,107,12.13,180.12520227501145,0.12520227501144632,16,1
0,0.0,0.8024,0.3015,180.0,108,12.13,179.95485272292623,0.04514727707373822,16,1
0,0.0,0.8024,0.3015,180.0,109,12.13,180.0709420786331,0.0709420786330952,16,1
0,0.0,0.8024,0.3015,180.0,110,12.13,180.58781258598302,0.5878125859830163,16,1
0,0.0,0.8024,0.3015,180.0,111,12.13,179.98315303596468,0.016846964035323708,16,1
0,0.0,0.8024,0.3015,180.0,112,12.13,180.1548233520685,0.1548233520684903,16,1
